gene_id	geneT_id	chr.num	start	end	strand	seq.ln	pfam.sigAcc	pfam.desc	pfam.start	pfam.end	pfam.eval	pfam.iprAcc	pfam.iprAnn	pfam.go	pfam.pthAnn	pant.sigAcc	pant.desc	pant.start	pant.end	pant.eval	pant.iprAcc	pant.iprAnn	pant.go	pant.pthAnn	sfam.sigAcc	sfam.desc	sfam.start	sfam.end	sfam.eval	sfam.iprAcc	sfam.iprAnn	sfam.go	sfam.pthAnn	cdd.sigAcc	cdd.desc	cdd.start	cdd.end	cdd.eval	cdd.iprAcc	cdd.iprAnn	cdd.go	cdd.pthAnn	g3d.sigAcc	g3d.desc	g3d.start	g3d.end	g3d.eval	g3d.iprAcc	g3d.iprAnn	g3d.go	g3d.pthAnn
Ecl_000071	Ecl_000071-T1	Ecl_1605_22_1	638020	638511	+	163	PF11718	Pre-mRNA 3'-end-processing endonuclease polyadenylation factor C-term	64	131	1.1e-27	IPR021718	Pre-mRNA 3'-end-processing endonuclease polyadenylation factor C-term	NA	Reactome: R-HSA-159231|Reactome: R-HSA-72163|Reactome: R-HSA-72187|Reactome: R-HSA-73856|Reactome: R-HSA-77595	PTHR11203	CLEAVAGE AND POLYADENYLATION SPECIFICITY FACTOR FAMILY MEMBER	1	130	3.6e-29	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ecl_000072	Ecl_000072-T1	Ecl_1605_22_1	638769	639185	+	138	PF11718	Pre-mRNA 3'-end-processing endonuclease polyadenylation factor C-term	4	135	2.6e-24	IPR021718	Pre-mRNA 3'-end-processing endonuclease polyadenylation factor C-term	NA	Reactome: R-HSA-159231|Reactome: R-HSA-72163|Reactome: R-HSA-72187|Reactome: R-HSA-73856|Reactome: R-HSA-77595	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ecl_000073	Ecl_000073-T1	Ecl_1605_22_1	639541	642870	-	905	PF01496	V-type ATPase 116kDa subunit family	74	890	0	IPR002490	V-type  ATPase, V0 complex, 116kDa subunit family	GO:0015078|GO:0033179|GO:1902600	Reactome: R-HSA-1222556|Reactome: R-HSA-77387|Reactome: R-HSA-917977|Reactome: R-HSA-983712	PTHR11629	VACUOLAR PROTON ATPASES	51	897	0	IPR002490	V-type  ATPase, V0 complex, 116kDa subunit family	GO:0015078|GO:0033179|GO:1902600	Reactome: R-HSA-1222556|Reactome: R-HSA-77387|Reactome: R-HSA-917977|Reactome: R-HSA-983712	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ecl_000074	Ecl_000074-T1	Ecl_1605_22_1	643175	644446	-	423	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SSF52047	RNI-like	105	332	5.49e-18	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G3DSA:3.80.10.10	Ribonuclease Inhibitor	129	362	5e-18	IPR032675	Leucine-rich repeat domain superfamily	NA	NA
Ecl_000076	Ecl_000076-T1	Ecl_1605_22_1	651115	652458	+	447	PF12998	Inhibitor of growth proteins N-terminal histone-binding	61	88	0.0012	IPR024610	Inhibitor of growth protein, N-terminal histone-binding	NA	NA	PTHR10333	INHIBITOR OF GROWTH PROTEIN	57	312	2.4e-29	IPR028651	ING family	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	cd17016	ING_Pho23p_like	69	207	9.45e-23	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ecl_000077	Ecl_000077-T1	Ecl_1605_22_1	652565	653392	+	275	NA	NA	NA	NA	NA	NA	NA	NA	NA	PTHR10333	INHIBITOR OF GROWTH PROTEIN	29	270	8.5e-31	IPR028651	ING family	NA	NA	SSF57903	FYVE/PHD zinc finger	220	270	9.3e-15	IPR011011	Zinc finger, FYVE/PHD-type	NA	NA	cd15505	PHD_ING	235	270	7.61e-20	NA	NA	NA	NA	G3DSA:3.30.40.10	Zinc/RING finger domain	227	274	6.2e-19	IPR013083	Zinc finger, RING/FYVE/PHD-type	NA	NA
Ecl_000078	Ecl_000078-T1	Ecl_1605_22_1	653463	656424	-	487	PF01255	Putative undecaprenyl diphosphate synthase	163	467	1.5e-80	IPR001441	Decaprenyl diphosphate synthase-like	GO:0016765	Reactome: R-HSA-446199|Reactome: R-HSA-4755609	PTHR10291	DEHYDRODOLICHYL DIPHOSPHATE SYNTHASE FAMILY MEMBER	129	466	2.9e-99	IPR001441	Decaprenyl diphosphate synthase-like	GO:0016765	Reactome: R-HSA-446199|Reactome: R-HSA-4755609	SSF64005	Undecaprenyl diphosphate synthase	152	464	5.23e-69	IPR036424	Decaprenyl diphosphate synthase-like superfamily	GO:0016765	Reactome: R-HSA-446199|Reactome: R-HSA-4755609	cd00475	Cis_IPPS	158	462	2.43e-88	IPR001441	Decaprenyl diphosphate synthase-like	GO:0016765	Reactome: R-HSA-446199|Reactome: R-HSA-4755609	G3DSA:3.40.1180.10	-	134	340	1.3e-58	IPR036424	Decaprenyl diphosphate synthase-like superfamily	GO:0016765	Reactome: R-HSA-446199|Reactome: R-HSA-4755609
Ecl_000079	Ecl_000079-T1	Ecl_1605_22_1	658010	661592	+	1027	PF03200	Glycosyl hydrolase family 63 C-terminal domain	723	900	6e-09	IPR031335	Glycosyl hydrolase family 63, C-terminal	NA	KEGG: 00510+3.2.1.106|MetaCyc: PWY-7918|MetaCyc: PWY-7919|Reactome: R-HSA-4793954|Reactome: R-HSA-532668	PTHR10412	MANNOSYL-OLIGOSACCHARIDE GLUCOSIDASE	8	993	0	IPR004888	Glycoside hydrolase family 63	GO:0004573|GO:0009311	Reactome: R-HSA-4793954|Reactome: R-HSA-532668	SSF48208	Six-hairpin glycosidases	396	902	2.72e-52	IPR008928	Six-hairpin glycosidase superfamily	GO:0005975	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G3DSA:1.50.10.10	-	424	684	1.5e-33	IPR012341	Six-hairpin glycosidase-like superfamily	GO:0005975	NA
Ecl_000080	Ecl_000080-T1	Ecl_1605_22_1	662250	663242	-	232	PF00213	ATP synthase delta (OSCP) subunit	49	228	1.3e-46	IPR000711	ATPase, OSCP/delta subunit	GO:0015986|GO:0046933	Reactome: R-HSA-163210|Reactome: R-HSA-8949613	PTHR11910	ATP SYNTHASE DELTA CHAIN	26	230	1.2e-61	IPR000711	ATPase, OSCP/delta subunit	GO:0015986|GO:0046933	Reactome: R-HSA-163210|Reactome: R-HSA-8949613	SSF47928	N-terminal domain of the delta subunit of the F1F0-ATP synthase	45	154	6.67e-18	IPR026015	F1F0 ATP synthase OSCP/delta subunit, N-terminal domain superfamily	NA	Reactome: R-HSA-163210|Reactome: R-HSA-8949613	NA	NA	NA	NA	NA	NA	NA	NA	NA	G3DSA:1.10.520.20	-	47	146	8.7e-24	IPR026015	F1F0 ATP synthase OSCP/delta subunit, N-terminal domain superfamily	NA	Reactome: R-HSA-163210|Reactome: R-HSA-8949613
Ecl_000081	Ecl_000081-T1	Ecl_1605_22_1	663797	664903	-	304	PF03637	Mob1/phocein family	123	288	2.3e-70	IPR005301	MOB kinase activator family	NA	NA	PTHR22599	MPS ONE BINDER KINASE ACTIVATOR-LIKE  MOB	90	302	1.4e-96	IPR005301	MOB kinase activator family	NA	NA	SSF101152	Mob1/phocein	112	301	1.12e-75	IPR036703	MOB kinase activator superfamily	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G3DSA:1.20.140.30	Mob1/phocein	72	302	1.8e-90	IPR036703	MOB kinase activator superfamily	NA	NA
Ecl_000083	Ecl_000083-T1	Ecl_1605_22_1	665390	667190	-	562	PF05011	Lariat debranching enzyme, C-terminal domain	361	506	6.8e-47	IPR007708	Lariat debranching enzyme, C-terminal	GO:0006397|GO:0016788	NA	PTHR12849	RNA LARIAT DEBRANCHING ENZYME	7	522	2.4e-152	NA	NA	NA	NA	SSF56300	Metallo-dependent phosphatases	5	238	1.23e-15	NA	NA	NA	NA	cd00844	MPP_Dbr1_N	8	245	1.01e-143	IPR041816	Lariat debranching enzyme, N-terminal metallophosphatase domain	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ecl_000084	Ecl_000084-T1	Ecl_1605_22_1	667943	668377	+	144	PF08659	KR domain	6	108	2e-09	IPR013968	Polyketide synthase, ketoreductase domain	NA	Reactome: R-HSA-163765|Reactome: R-HSA-199220|Reactome: R-HSA-2426168|Reactome: R-HSA-75105|Reactome: R-HSA-9029558	PTHR43669:SF3	-	4	113	8.3e-25	NA	NA	NA	NA	SSF51735	NAD(P)-binding Rossmann-fold domains	4	109	1.86e-17	IPR036291	NAD(P)-binding domain superfamily	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G3DSA:3.40.50.720	-	2	113	8.4e-17	NA	NA	NA	NA
Ecl_000085	Ecl_000085-T1	Ecl_1605_22_1	669707	670509	-	111	PF03931	Skp1 family, tetramerisation domain	10	71	6.9e-07	IPR016073	SKP1 component, POZ domain	GO:0006511	Reactome: R-HSA-8951664|Reactome: R-HSA-983168	PTHR20648	-	6	101	9.1e-29	IPR039948	Elongin-C	NA	Reactome: R-HSA-112382|Reactome: R-HSA-1234176|Reactome: R-HSA-167152|Reactome: R-HSA-167200|Reactome: R-HSA-167238|Reactome: R-HSA-167243|Reactome: R-HSA-167246|Reactome: R-HSA-167287|Reactome: R-HSA-167290|Reactome: R-HSA-180585|Reactome: R-HSA-674695|Reactome: R-HSA-6796648|Reactome: R-HSA-75955|Reactome: R-HSA-8951664|Reactome: R-HSA-9010553|Reactome: R-HSA-983168	SSF54695	POZ domain	8	102	6.59e-32	IPR011333	SKP1/BTB/POZ domain superfamily	NA	NA	cd18321	BTB_POZ_EloC	10	101	3.38e-38	NA	NA	NA	NA	G3DSA:3.30.710.10	Potassium Channel Kv1.1; Chain A	8	102	5.4e-25	NA	NA	NA	NA
Ecl_000086	Ecl_000086-T1	Ecl_1605_22_1	671537	672464	+	268	PF00071	Ras family	57	229	2.5e-46	IPR001806	Small GTPase	GO:0003924|GO:0005525	NA	PTHR24072	RHO FAMILY GTPASE	25	268	4.4e-133	NA	NA	NA	NA	SSF52540	P-loop containing nucleoside triphosphate hydrolases	57	226	1.13e-49	IPR027417	P-loop containing nucleoside triphosphate hydrolase	NA	NA	cd04132	Rho4_like	55	268	4.56e-109	NA	NA	NA	NA	G3DSA:3.40.50.300	-	55	234	9e-57	NA	NA	NA	NA
Ecl_000087	Ecl_000087-T1	Ecl_1605_22_1	673124	673604	-	122	PF08649	DASH complex subunit Dad1	39	93	1.4e-25	IPR013958	DASH complex subunit Dad1	GO:0007052|GO:0042729|GO:0072686	NA	PTHR28025	-	26	117	1e-31	IPR013958	DASH complex subunit Dad1	GO:0007052|GO:0042729|GO:0072686	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ecl_000088	Ecl_000088-T1	Ecl_1605_22_1	679939	681143	-	369	PF01025	GrpE	196	367	5.6e-46	IPR000740	GrpE nucleotide exchange factor	GO:0000774|GO:0006457|GO:0042803|GO:0051087	Reactome: R-HSA-1268020	PTHR21237	GRPE PROTEIN	175	367	2.3e-63	IPR000740	GrpE nucleotide exchange factor	GO:0000774|GO:0006457|GO:0042803|GO:0051087	Reactome: R-HSA-1268020	SSF58014	Coiled-coil domain of nucleotide exchange factor GrpE	206	311	1.31e-23	IPR013805	GrpE nucleotide exchange factor, coiled-coil	NA	Reactome: R-HSA-1268020	cd00446	GrpE	221	365	1.8e-59	IPR000740	GrpE nucleotide exchange factor	GO:0000774|GO:0006457|GO:0042803|GO:0051087	Reactome: R-HSA-1268020	G3DSA:3.90.20.20	-	197	310	2.8e-21	IPR013805	GrpE nucleotide exchange factor, coiled-coil	NA	Reactome: R-HSA-1268020
Ecl_000089	Ecl_000089-T1	Ecl_1605_22_1	681241	681426	+	61	PF18055	26S proteasome regulatory subunit RPN6 N-terminal domain	12	61	9.1e-11	IPR040773	26S proteasome regulatory subunit Rpn6, N-terminal	NA	Reactome: R-HSA-1169091|Reactome: R-HSA-1234176|Reactome: R-HSA-1236974|Reactome: R-HSA-1236978|Reactome: R-HSA-174084|Reactome: R-HSA-174113|Reactome: R-HSA-174154|Reactome: R-HSA-174178|Reactome: R-HSA-174184|Reactome: R-HSA-180534|Reactome: R-HSA-180585|Reactome: R-HSA-187577|Reactome: R-HSA-195253|Reactome: R-HSA-202424|Reactome: R-HSA-211733|Reactome: R-HSA-2467813|Reactome: R-HSA-2871837|Reactome: R-HSA-349425|Reactome: R-HSA-350562|Reactome: R-HSA-382556|Reactome: R-HSA-450408|Reactome: R-HSA-4608870|Reactome: R-HSA-4641257|Reactome: R-HSA-4641258|Reactome: R-HSA-5358346|Reactome: R-HSA-5362768|Reactome: R-HSA-5607761|Reactome: R-HSA-5607764|Reactome: R-HSA-5610780|Reactome: R-HSA-5610783|Reactome: R-HSA-5610785|Reactome: R-HSA-5632684|Reactome: R-HSA-5658442|Reactome: R-HSA-5668541|Reactome: R-HSA-5676590|Reactome: R-HSA-5678895|Reactome: R-HSA-5687128|Reactome: R-HSA-5689603|Reactome: R-HSA-5689880|Reactome: R-HSA-6798695|Reactome: R-HSA-68827|Reactome: R-HSA-68949|Reactome: R-HSA-69017|Reactome: R-HSA-69481|Reactome: R-HSA-69601|Reactome: R-HSA-75815|Reactome: R-HSA-8852276|Reactome: R-HSA-8854050|Reactome: R-HSA-8939236|Reactome: R-HSA-8939902|Reactome: R-HSA-8941858|Reactome: R-HSA-8948751|Reactome: R-HSA-8951664|Reactome: R-HSA-9010553|Reactome: R-HSA-9020702|Reactome: R-HSA-9604323|Reactome: R-HSA-983168	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ecl_000090	Ecl_000090-T1	Ecl_1605_22_1	681642	682688	+	348	PF01399	PCI domain	211	312	3.3e-20	IPR000717	Proteasome component (PCI) domain	NA	NA	PTHR10678:SF2	26S PROTEASOME NON-ATPASE REGULATORY SUBUNIT 11	13	346	1.5e-148	NA	NA	NA	NA	SSF46785	Winged helix DNA-binding domain	240	322	9.98e-21	IPR036390	Winged helix DNA-binding domain superfamily	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G3DSA:1.25.40.570	-	3	347	3.8e-138	NA	NA	NA	NA
Ecl_000093	Ecl_000093-T1	Ecl_1605_22_1	689834	690394	+	186	PF00153	Mitochondrial carrier protein	2	94	2.2e-15	IPR018108	Mitochondrial substrate/solute carrier	NA	NA	PTHR45939	-	1	162	1.3e-59	NA	NA	NA	NA	SSF103506	Mitochondrial carrier	1	168	4.58e-37	IPR023395	Mitochondrial carrier domain superfamily	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G3DSA:1.50.40.10	Mitochondrial carrier domain	1	178	4.9e-37	IPR023395	Mitochondrial carrier domain superfamily	NA	NA
Ecl_000095	Ecl_000095-T1	Ecl_1605_22_1	690823	693454	-	760	PF04112	Mak10 subunit, NatC N(alpha)-terminal acetyltransferase	54	215	3.7e-62	IPR007244	-alpha-acetyltransferase 35, NatC auxiliary subunit	GO:0017196|GO:0031417	Reactome: R-HSA-6811440	PTHR21373	GLUCOSE REPRESSIBLE PROTEIN MAK10	37	754	4.1e-131	IPR007244	-alpha-acetyltransferase 35, NatC auxiliary subunit	GO:0017196|GO:0031417	Reactome: R-HSA-6811440	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ecl_000096	Ecl_000096-T1	Ecl_1605_22_1	694193	694598	-	73	PF04627	Mitochondrial ATP synthase epsilon chain	3	51	1.6e-23	IPR006721	ATP synthase, F1 complex, epsilon  subunit, mitochondrial	GO:0000275|GO:0015986|GO:0046933	NA	PTHR12448	ATP SYNTHASE EPSILON CHAIN, MITOCHONDRIAL	3	57	1.5e-17	IPR006721	ATP synthase, F1 complex, epsilon  subunit, mitochondrial	GO:0000275|GO:0015986|GO:0046933	NA	SSF48690	Epsilon subunit of mitochondrial F1F0-ATP synthase	3	48	4.97e-15	IPR036742	ATP synthase, F1 complex, epsilon  subunit superfamily, mitochondrial	GO:0000275|GO:0015986|GO:0046933	NA	cd12153	F1-ATPase_epsilon	4	48	1.12e-14	IPR006721	ATP synthase, F1 complex, epsilon  subunit, mitochondrial	GO:0000275|GO:0015986|GO:0046933	NA	G3DSA:1.10.1620.20	-	3	59	1.9e-18	IPR036742	ATP synthase, F1 complex, epsilon  subunit superfamily, mitochondrial	GO:0000275|GO:0015986|GO:0046933	NA
Ecl_000097	Ecl_000097-T1	Ecl_1605_22_1	701264	702391	+	375	PF11790	Glycosyl hydrolase catalytic core	135	372	1.5e-55	IPR024655	Uncharacterised protein family, glycosyl hydrolase catalytic domain	NA	NA	PTHR34154:SF10	-	120	374	1.1e-66	NA	NA	NA	NA	SSF51445	(Trans)glycosidases	182	350	8.55e-18	IPR017853	Glycoside hydrolase superfamily	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G3DSA:3.20.20.80	Glycosidases	170	366	2.2e-12	NA	NA	NA	NA
Ecl_000098	Ecl_000098-T1	Ecl_1605_22_1	815969	817042	-	261	NA	NA	NA	NA	NA	NA	NA	NA	NA	PTHR38848	-	1	176	4.8e-46	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ecl_000099	Ecl_000099-T1	Ecl_1605_22_1	818416	820140	-	520	PF13639	Ring finger domain	369	411	2.5e-12	IPR001841	Zinc finger, RING-type	NA	NA	PTHR45977:SF4	TARGET OF ERK KINASE MPK-1	272	414	1.1e-25	NA	NA	NA	NA	SSF57850	RING/U-box	363	416	8.84e-18	NA	NA	NA	NA	cd16454	RING-H2_PA-TM-RING	369	411	3.43e-23	NA	NA	NA	NA	G3DSA:3.30.40.10	Zinc/RING finger domain	322	417	2.4e-17	IPR013083	Zinc finger, RING/FYVE/PHD-type	NA	NA
Ecl_000100	Ecl_000100-T1	Ecl_1605_22_1	822501	823530	-	235	PF14560	Ubiquitin-like domain	3	86	7e-21	IPR000626	Ubiquitin-like domain	GO:0005515	NA	PTHR18916	DYNACTIN 1-RELATED MICROTUBULE-BINDING	54	197	2e-29	NA	NA	NA	NA	SSF74924	Cap-Gly domain	92	197	3.67e-21	IPR036859	CAP Gly-rich domain superfamily	NA	NA	cd01789	Ubl_TBCB	4	83	2.63e-19	NA	NA	NA	NA	G3DSA:3.10.20.90	-	3	83	4.9e-23	NA	NA	NA	NA
Ecl_000101	Ecl_000101-T1	Ecl_1605_22_1	833119	833352	+	77	PF00249	Myb-like DNA-binding domain	14	57	9.1e-12	IPR001005	SANT/Myb domain	NA	NA	PTHR23246:SF13	GEO09102P1-RELATED	14	77	1.4e-25	NA	NA	NA	NA	SSF46689	Homeodomain-like	9	60	3.27e-11	IPR009057	Homeobox-like domain superfamily	NA	NA	cd00167	SANT	15	57	3.01e-08	IPR001005	SANT/Myb domain	NA	NA	G3DSA:1.10.10.60	-	15	65	2.1e-12	NA	NA	NA	NA
Ecl_000103	Ecl_000103-T1	Ecl_1605_22_1	834813	835634	-	273	PF13489	Methyltransferase domain	41	235	4.3e-09	NA	NA	NA	NA	PTHR13069	UNCHARACTERIZED	10	249	2.8e-73	NA	NA	NA	NA	SSF53335	S-adenosyl-L-methionine-dependent methyltransferases	16	249	5.63e-23	IPR029063	S-adenosyl-L-methionine-dependent methyltransferase	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G3DSA:3.40.50.150	Vaccinia Virus protein VP39	27	257	8.6e-61	NA	NA	NA	NA
Ecl_000104	Ecl_000104-T1	Ecl_1605_22_1	837106	837759	-	217	NA	NA	NA	NA	NA	NA	NA	NA	NA	PTHR22604:SF115	-	1	210	1.2e-79	NA	NA	NA	NA	SSF55347	Glyceraldehyde-3-phosphate dehydrogenase-like, C-terminal domain	2	165	2.62e-12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G3DSA:3.30.360.10	Dihydrodipicolinate Reductase; domain 2	1	200	2e-44	NA	NA	NA	NA
Ecl_000105	Ecl_000105-T1	Ecl_1605_22_1	837908	839116	-	221	PF01408	Oxidoreductase family, NAD-binding Rossmann fold	47	172	2.2e-16	IPR000683	Oxidoreductase, N-terminal	GO:0016491	NA	PTHR22604	OXIDOREDUCTASES	43	214	1.5e-84	NA	NA	NA	NA	SSF51735	NAD(P)-binding Rossmann-fold domains	44	207	2.14e-42	IPR036291	NAD(P)-binding domain superfamily	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G3DSA:3.40.50.720	-	45	215	1.8e-43	NA	NA	NA	NA
Ecl_000108	Ecl_000108-T1	Ecl_1605_22_1	840428	841670	-	352	PF01916	Deoxyhypusine synthase	48	347	5e-126	IPR002773	Deoxyhypusine synthase	GO:0008612	Reactome: R-HSA-204626	PTHR11703	DEOXYHYPUSINE SYNTHASE	2	350	2.4e-163	IPR002773	Deoxyhypusine synthase	GO:0008612	Reactome: R-HSA-204626	SSF52467	DHS-like NAD/FAD-binding domain	10	350	8.17e-125	IPR029035	DHS-like NAD/FAD-binding domain superfamily	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G3DSA:3.40.910.10	Deoxyhypusine Synthase	27	352	1.5e-139	IPR036982	Deoxyhypusine synthase superfamily	GO:0008612	Reactome: R-HSA-204626
Ecl_000110	Ecl_000110-T1	Ecl_1605_22_1	842982	846575	+	1139	NA	NA	NA	NA	NA	NA	NA	NA	NA	PTHR13992	NUCLEAR RECEPTOR CO-REPRESSOR RELATED  NCOR	915	1071	2.1e-16	NA	NA	NA	NA	SSF46689	Homeodomain-like	999	1051	1.3e-10	IPR009057	Homeobox-like domain superfamily	NA	NA	cd00167	SANT	1003	1046	0.000613	IPR001005	SANT/Myb domain	NA	NA	G3DSA:1.10.10.60	-	979	1052	1.7e-16	NA	NA	NA	NA
Ecl_000111	Ecl_000111-T1	Ecl_1605_22_1	846856	849806	+	901	PF00249	Myb-like DNA-binding domain	104	144	8.6e-06	IPR001005	SANT/Myb domain	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SSF46689	Homeodomain-like	97	148	3.32e-10	IPR009057	Homeobox-like domain superfamily	NA	NA	cd00167	SANT	105	143	3.43e-05	IPR001005	SANT/Myb domain	NA	NA	G3DSA:1.20.58.1880	-	79	163	1.5e-10	NA	NA	NA	NA
Ecl_000113	Ecl_000113-T1	Ecl_1605_22_1	850998	854353	-	1037	PF08519	Replication factor RFC1 C terminal domain	791	943	3.8e-58	IPR013725	DNA replication factor RFC1, C-terminal	GO:0003689|GO:0005524|GO:0005663|GO:0006260	Reactome: R-HSA-110312|Reactome: R-HSA-110314|Reactome: R-HSA-110320|Reactome: R-HSA-174411|Reactome: R-HSA-5651801|Reactome: R-HSA-5655862|Reactome: R-HSA-5656121|Reactome: R-HSA-5656169|Reactome: R-HSA-5685942|Reactome: R-HSA-5696397|Reactome: R-HSA-5696400|Reactome: R-HSA-6782135|Reactome: R-HSA-6782210|Reactome: R-HSA-69091	PTHR23389	CHROMOSOME TRANSMISSION FIDELITY FACTOR 18	49	1021	3e-214	NA	NA	NA	NA	SSF52540	P-loop containing nucleoside triphosphate hydrolases	461	699	4.7e-36	IPR027417	P-loop containing nucleoside triphosphate hydrolase	NA	NA	cd00009	AAA	476	629	5.28e-13	NA	NA	NA	NA	G3DSA:3.40.50.300	-	460	641	4.3e-49	NA	NA	NA	NA
Ecl_000114	Ecl_000114-T1	Ecl_1605_22_1	854887	855756	+	251	PF00252	Ribosomal protein L16p/L10e	67	196	8.7e-33	IPR016180	Ribosomal protein L10e/L16	GO:0003735|GO:0005840|GO:0006412	NA	PTHR12220	50S/60S RIBOSOMAL PROTEIN L16	56	201	5.9e-38	IPR000114	Ribosomal protein L16	GO:0003735|GO:0006412|GO:0019843	Reactome: R-HSA-5368286|Reactome: R-HSA-5389840|Reactome: R-HSA-5419276	SSF54686	Ribosomal protein L16p/L10e	66	201	1.01e-32	IPR036920	Ribosomal protein L10e/L16 superfamily	GO:0003735|GO:0005840|GO:0006412	NA	cd01433	Ribosomal_L16_L10e	84	196	5.11e-36	IPR016180	Ribosomal protein L10e/L16	GO:0003735|GO:0005840|GO:0006412	NA	G3DSA:3.90.1170.10	-	59	225	1.4e-49	IPR036920	Ribosomal protein L10e/L16 superfamily	GO:0003735|GO:0005840|GO:0006412	NA
Ecl_000115	Ecl_000115-T1	Ecl_1605_22_1	856205	857394	+	352	PF13177	DNA polymerase III, delta subunit	19	185	6e-10	NA	NA	NA	NA	PTHR11669:SF1	REPLICATION FACTOR C SUBUNIT 3	3	346	2.3e-136	NA	NA	NA	NA	SSF52540	P-loop containing nucleoside triphosphate hydrolases	5	243	2.67e-34	IPR027417	P-loop containing nucleoside triphosphate hydrolase	NA	NA	cd00009	AAA	24	178	2.36e-08	NA	NA	NA	NA	G3DSA:3.40.50.300	-	1	187	6.6e-50	NA	NA	NA	NA
Ecl_000116	Ecl_000116-T1	Ecl_1605_22_1	858169	860901	+	667	PF00501	AMP-binding enzyme	99	537	1.8e-86	IPR000873	AMP-dependent synthetase/ligase	NA	NA	PTHR24095	-	8	663	0	NA	NA	NA	NA	SSF56801	Acetyl-CoA synthetase-like	31	658	6.93e-171	NA	NA	NA	NA	cd05966	ACS	39	649	0	NA	NA	NA	NA	G3DSA:3.40.50.12780	-	69	530	6.5e-98	IPR042099	AMP-dependent synthetase-like superfamily	NA	NA
Ecl_000117	Ecl_000117-T1	Ecl_1605_22_1	861381	864886	+	898	PF13688	Metallo-peptidase family M12	298	508	2.2e-55	NA	NA	NA	NA	PTHR11905	ADAM  A DISINTEGRIN AND METALLOPROTEASE DOMAIN	281	776	5.2e-159	NA	NA	NA	NA	SSF55486	Metalloproteases ("zincins"), catalytic domain	297	531	1.19e-37	NA	NA	NA	NA	cd04271	ZnMc_ADAM_fungal	300	530	4.61e-107	IPR034028	Fungal reprolysin domain	NA	NA	G3DSA:3.40.390.10	Collagenase (Catalytic Domain)	297	532	7.8e-45	IPR024079	Metallopeptidase, catalytic domain superfamily	GO:0008237	NA
Ecl_000119	Ecl_000119-T1	Ecl_1605_22_1	866386	870111	-	868	NA	NA	NA	NA	NA	NA	NA	NA	NA	PTHR22846	WD40 REPEAT PROTEIN	171	814	1e-48	NA	NA	NA	NA	SSF50978	WD40 repeat-like	557	859	5.13e-27	IPR036322	WD40-repeat-containing domain superfamily	GO:0005515	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G3DSA:2.130.10.10	-	491	864	1.4e-51	IPR015943	WD40/YVTN repeat-like-containing domain superfamily	GO:0005515	NA
