gene_id	geneT_id	chr.num	start	end	strand	seq.ln	pfam.sigAcc	pfam.desc	pfam.start	pfam.end	pfam.eval	pfam.iprAcc	pfam.iprAnn	pfam.go	pfam.pthAnn	pant.sigAcc	pant.desc	pant.start	pant.end	pant.eval	pant.iprAcc	pant.iprAnn	pant.go	pant.pthAnn	sfam.sigAcc	sfam.desc	sfam.start	sfam.end	sfam.eval	sfam.iprAcc	sfam.iprAnn	sfam.go	sfam.pthAnn	cdd.sigAcc	cdd.desc	cdd.start	cdd.end	cdd.eval	cdd.iprAcc	cdd.iprAnn	cdd.go	cdd.pthAnn	g3d.sigAcc	g3d.desc	g3d.start	g3d.end	g3d.eval	g3d.iprAcc	g3d.iprAnn	g3d.go	g3d.pthAnn
Ety_000061	Ety_000061-T1	Ety_1756_1	157387	157955	-	161	PF00179	Ubiquitin-conjugating enzyme	5	145	1.1e-38	IPR000608	Ubiquitin-conjugating enzyme E2	NA	Reactome: R-HSA-983168	PTHR24068:SF119	-	2	150	9.8e-53	NA	NA	NA	NA	SSF54495	UBC-like	2	157	1.09e-45	IPR016135	Ubiquitin-conjugating enzyme/RWD-like	NA	NA	cd00195	UBCc	3	146	3.69e-49	IPR000608	Ubiquitin-conjugating enzyme E2	NA	Reactome: R-HSA-983168	G3DSA:3.10.110.10	Ubiquitin Conjugating Enzyme	1	151	8.9e-47	IPR016135	Ubiquitin-conjugating enzyme/RWD-like	NA	NA
Ety_000062	Ety_000062-T1	Ety_1756_1	158461	159316	+	260	PF05997	Nucleolar protein,Nop52	12	219	2.4e-51	IPR010301	Nucleolar, Nop52	GO:0006364|GO:0030688	NA	PTHR13026	NNP-1 PROTEIN  NOVEL NUCLEAR PROTEIN 1   NOP52	9	250	2.9e-41	IPR010301	Nucleolar, Nop52	GO:0006364|GO:0030688	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ety_000063	Ety_000063-T1	Ety_1756_1	159681	166650	-	2031	PF05089	Alpha-N-acetylglucosaminidase (NAGLU) tim-barrel domain	131	470	5.8e-129	IPR024733	Alpha-N-acetylglucosaminidase, tim-barrel domain	NA	KEGG: 00531+3.2.1.50|Reactome: R-HSA-2024096|Reactome: R-HSA-2206282	PTHR12872	ALPHA-N-ACETYLGLUCOSAMINIDASE	17	760	3.6e-200	IPR007781	Alpha-N-acetylglucosaminidase	NA	KEGG: 00531+3.2.1.50|Reactome: R-HSA-2024096|Reactome: R-HSA-2206282	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G3DSA:3.20.20.80	Glycosidases	128	472	7e-122	NA	NA	NA	NA
Ety_000065	Ety_000065-T1	Ety_1756_1	169168	170681	+	436	NA	NA	NA	NA	NA	NA	NA	NA	NA	PTHR21581:SF6	TRAFFICKING PROTEIN PARTICLE COMPLEX SUBUNIT 12	106	423	7.5e-50	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ety_000066	Ety_000066-T1	Ety_1756_1	171201	172152	+	290	PF00106	short chain dehydrogenase	22	217	5.8e-45	IPR002347	Short-chain dehydrogenase/reductase SDR	GO:0055114	NA	PTHR43558:SF6	-	1	290	5.2e-154	NA	NA	NA	NA	SSF51735	NAD(P)-binding Rossmann-fold domains	21	290	7.7e-66	IPR036291	NAD(P)-binding domain superfamily	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G3DSA:3.40.50.720	-	10	290	9.3e-69	NA	NA	NA	NA
Ety_000067	Ety_000067-T1	Ety_1756_1	172394	173235	-	243	PF00535	Glycosyl transferase family 2	12	181	1.2e-34	IPR001173	Glycosyltransferase 2-like	NA	Reactome: R-HSA-913709	PTHR43398	-	8	241	2.7e-118	IPR039528	DPM1-like	GO:0004582	KEGG: 00510+2.4.1.83|MetaCyc: PWY-7661|MetaCyc: PWY-7921|MetaCyc: PWY-7922|MetaCyc: PWY-7979|Reactome: R-HSA-162699|Reactome: R-HSA-4717374|Reactome: R-HSA-4719360|Reactome: R-HSA-4719377	SSF53448	Nucleotide-diphospho-sugar transferases	7	226	2.57e-44	IPR029044	Nucleotide-diphospho-sugar transferases	NA	NA	cd06442	DPM1_like	13	239	5.17e-129	IPR039528	DPM1-like	GO:0004582	KEGG: 00510+2.4.1.83|MetaCyc: PWY-7661|MetaCyc: PWY-7921|MetaCyc: PWY-7922|MetaCyc: PWY-7979|Reactome: R-HSA-162699|Reactome: R-HSA-4717374|Reactome: R-HSA-4719360|Reactome: R-HSA-4719377	G3DSA:3.90.550.10	Spore Coat Polysaccharide Biosynthesis Protein SpsA; Chain A	1	242	4.8e-45	IPR029044	Nucleotide-diphospho-sugar transferases	NA	NA
Ety_000069	Ety_000069-T1	Ety_1756_1	195880	196791	+	303	PF00069	Protein kinase domain	111	217	6.7e-09	IPR000719	Protein kinase domain	GO:0004672|GO:0005524|GO:0006468	NA	PTHR44329	-	81	247	5.5e-12	NA	NA	NA	NA	SSF56112	Protein kinase-like (PK-like)	11	247	2.66e-16	IPR011009	Protein kinase-like domain superfamily	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G3DSA:1.10.510.10	Transferase(Phosphotransferase) domain 1	106	295	2e-15	NA	NA	NA	NA
Ety_000070	Ety_000070-T1	Ety_1756_1	270516	270869	-	95	PF05730	CFEM domain	20	86	2.8e-10	IPR008427	Extracellular membrane protein, CFEM domain	NA	NA	PTHR35607	-	1	91	3.7e-19	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ety_000071	Ety_000071-T1	Ety_1756_1	277442	279077	-	505	PF07247	Alcohol acetyltransferase	126	481	8.1e-15	IPR010828	Alcohol acetyltransferase/N-acetyltransferase	NA	NA	PTHR28037	-	9	494	3e-69	NA	NA	NA	NA	SSF52777	CoA-dependent acyltransferases	41	186	2.45e-08	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G3DSA:3.30.559.10	Chloramphenicol Acetyltransferase	46	210	4e-08	IPR023213	Chloramphenicol acetyltransferase-like domain superfamily	NA	Reactome: R-HSA-389661
Ety_000072	Ety_000072-T1	Ety_1756_1	279719	281924	+	705	NA	NA	NA	NA	NA	NA	NA	NA	NA	PTHR15052	RNA POLYMERASE III TRANSCRIPTION INITIATION FACTOR COMPLEX SUBUNIT	253	698	3.5e-25	NA	NA	NA	NA	SSF50978	WD40 repeat-like	260	699	2.66e-13	IPR036322	WD40-repeat-containing domain superfamily	GO:0005515	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ety_000073	Ety_000073-T1	Ety_1756_1	281968	283117	-	324	PF03006	Haemolysin-III related	79	303	6.6e-66	IPR004254	AdipoR/Haemolysin-III-related	GO:0016021	NA	PTHR20855	ADIPOR/PROGESTIN RECEPTOR-RELATED	38	313	5.8e-96	IPR004254	AdipoR/Haemolysin-III-related	GO:0016021	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ety_000074	Ety_000074-T1	Ety_1756_1	283729	284149	+	70	PF09072	Translation machinery associated TMA7	5	70	1.5e-13	IPR015157	Translation machinery associated TMA7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ety_000075	Ety_000075-T1	Ety_1756_1	285531	288682	+	820	PF00069	Protein kinase domain	488	809	8.4e-53	IPR000719	Protein kinase domain	GO:0004672|GO:0005524|GO:0006468	NA	PTHR24058:SF103	MITOGEN-ACTIVATED PROTEIN KINASE	36	810	2.9e-170	NA	NA	NA	NA	SSF56112	Protein kinase-like (PK-like)	475	811	8.23e-75	IPR011009	Protein kinase-like domain superfamily	NA	NA	cd14135	STKc_PRP4	487	809	0	NA	NA	NA	NA	G3DSA:1.10.510.10	Transferase(Phosphotransferase) domain 1	544	809	3e-123	NA	NA	NA	NA
Ety_000076	Ety_000076-T1	Ety_1756_1	298636	300256	+	512	PF00069	Protein kinase domain	59	316	3e-52	IPR000719	Protein kinase domain	GO:0004672|GO:0005524|GO:0006468	NA	PTHR24343:SF391	SERINE/THREONINE-PROTEIN KINASE SKS1-RELATED	49	406	1.8e-129	NA	NA	NA	NA	SSF56112	Protein kinase-like (PK-like)	55	323	1.89e-66	IPR011009	Protein kinase-like domain superfamily	NA	NA	cd13993	STKc_Pat1_like	56	320	5.89e-137	NA	NA	NA	NA	G3DSA:1.10.510.10	Transferase(Phosphotransferase) domain 1	51	370	7.8e-67	NA	NA	NA	NA
Ety_000077	Ety_000077-T1	Ety_1756_1	303780	305502	-	502	PF00083	Sugar (and other) transporter	246	458	5.9e-13	IPR005828	Major facilitator,  sugar transporter-like	GO:0016021|GO:0022857|GO:0055085	NA	PTHR24064	-	26	485	8.6e-193	NA	NA	NA	NA	SSF103473	MFS general substrate transporter	25	453	2.22e-47	IPR036259	MFS transporter superfamily	NA	NA	cd17364	MFS_PhT	43	449	4.6e-73	NA	NA	NA	NA	G3DSA:1.20.1250.20	MFS general substrate transporter like domains	38	467	7.9e-77	NA	NA	NA	NA
Ety_000080	Ety_000080-T1	Ety_1756_1	310429	312666	+	541	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SSF54928	RNA-binding domain, RBD	330	450	8.29e-10	IPR035979	RNA-binding domain superfamily	GO:0003676	NA	cd00590	RRM_SF	336	410	3.1e-07	NA	NA	NA	NA	G3DSA:3.30.70.330	-	314	421	2.3e-09	IPR012677	Nucleotide-binding alpha-beta plait domain superfamily	NA	NA
Ety_000082	Ety_000082-T1	Ety_1756_1	315923	316453	+	176	NA	NA	NA	NA	NA	NA	NA	NA	NA	PTHR39150	-	46	176	1.8e-39	IPR042831	54S ribosomal protein L28, mitochondrial	GO:0003735|GO:0032543	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ety_000083	Ety_000083-T1	Ety_1756_1	317293	318259	-	200	PF00071	Ras family	13	184	4.1e-49	IPR001806	Small GTPase	GO:0003924|GO:0005525	NA	PTHR24072:SF28	GTP-BINDING PROTEIN RHO2	9	199	8e-92	IPR017231	Small GTPase Tem1/Spg1	NA	NA	SSF52540	P-loop containing nucleoside triphosphate hydrolases	12	184	2.17e-49	IPR027417	P-loop containing nucleoside triphosphate hydrolase	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G3DSA:3.40.50.300	-	9	189	5e-60	NA	NA	NA	NA
Ety_000084	Ety_000084-T1	Ety_1756_1	320685	324305	+	1206	PF13945	Salt tolerance down-regulator	137	273	1.9e-50	IPR025279	Stress response protein NST1	NA	NA	PTHR31780	-	191	713	1.6e-64	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ety_000087	Ety_000087-T1	Ety_1756_1	326792	327144	+	81	PF11720	Peptidase inhibitor I78 family	22	79	1.4e-10	IPR021719	Proteinase inhibitor I78	NA	NA	PTHR39600:SF1	-	1	81	9.3e-34	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G3DSA:3.30.10.10	Trypsin Inhibitor V	10	79	7.9e-17	NA	NA	NA	NA
Ety_000088	Ety_000088-T1	Ety_1756_1	327448	328139	+	203	PF17832	Pre-PUA-like domain	2	86	1.3e-19	IPR041366	Pre-PUA domain	NA	NA	PTHR22798	MCT-1 PROTEIN	9	201	3e-59	IPR016437	MCT-1/Tma20	NA	NA	SSF88697	PUA domain-like	89	200	1.3e-12	IPR015947	PUA-like superfamily	NA	NA	cd11609	MCT1_N	1	77	2.73e-31	NA	NA	NA	NA	G3DSA:2.30.130.10	-	84	202	1.2e-25	IPR036974	PUA domain superfamily	GO:0003723	NA
Ety_000090	Ety_000090-T1	Ety_1756_1	330237	331373	-	347	PF00291	Pyridoxal-phosphate dependent enzyme	19	332	3.6e-39	IPR001926	Pyridoxal-phosphate dependent enzyme	NA	NA	PTHR43780	-	1	345	5.9e-167	NA	NA	NA	NA	SSF53686	Tryptophan synthase beta subunit-like PLP-dependent enzymes	12	344	2.74e-89	IPR036052	Tryptophan synthase beta subunit-like PLP-dependent enzyme	NA	NA	cd06449	ACCD	23	335	1.84e-149	NA	NA	NA	NA	G3DSA:3.40.50.1100	-	23	343	2.3e-103	IPR036052	Tryptophan synthase beta subunit-like PLP-dependent enzyme	NA	NA
Ety_000091	Ety_000091-T1	Ety_1756_1	332021	339700	-	2559	PF00668	Condensation domain	988	1397	5.4e-36	IPR001242	Condensation domain	NA	NA	PTHR45527	-	1	1074	0	NA	NA	NA	NA	SSF56801	Acetyl-CoA synthetase-like	323	845	9.16e-88	NA	NA	NA	NA	cd05918	A_NRPS_SidN3_like	326	847	4.74e-148	NA	NA	NA	NA	G3DSA:3.40.50.12780	-	321	729	9.7e-149	IPR042099	AMP-dependent synthetase-like superfamily	NA	NA
Ety_000092	Ety_000092-T1	Ety_1756_1	339730	346099	-	2085	PF00501	AMP-binding enzyme	238	650	1.1e-66	IPR000873	AMP-dependent synthetase/ligase	NA	NA	PTHR45527	-	201	1290	0	NA	NA	NA	NA	SSF56801	Acetyl-CoA synthetase-like	216	756	1.06e-94	NA	NA	NA	NA	cd05918	A_NRPS_SidN3_like	1343	1872	1.27e-134	NA	NA	NA	NA	G3DSA:3.40.50.12780	-	237	650	2.6e-86	IPR042099	AMP-dependent synthetase-like superfamily	NA	NA
Ety_000093	Ety_000093-T1	Ety_1756_1	347413	351630	+	1358	PF00664	ABC transporter transmembrane region	38	313	1.3e-43	IPR011527	ABC transporter type 1, transmembrane domain	GO:0005524|GO:0016021|GO:0042626|GO:0055085	NA	PTHR24221	-	28	1141	0	IPR039421	Type I protein exporter	NA	NA	SSF90123	ABC transporter transmembrane region	33	345	1.31e-48	IPR036640	ABC transporter type 1, transmembrane domain superfamily	GO:0005524|GO:0016021	NA	cd18577	ABC_6TM_Pgp_ABCB1_D1_like	37	343	1.33e-83	NA	NA	NA	NA	G3DSA:3.40.50.300	-	1161	1357	3.8e-54	NA	NA	NA	NA
Ety_000095	Ety_000095-T1	Ety_1756_1	360822	362487	-	450	PF00069	Protein kinase domain	60	432	8.4e-15	IPR000719	Protein kinase domain	GO:0004672|GO:0005524|GO:0006468	NA	PTHR45646	-	35	223	3.4e-46	NA	NA	NA	NA	SSF56112	Protein kinase-like (PK-like)	54	432	2.35e-35	IPR011009	Protein kinase-like domain superfamily	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G3DSA:1.10.510.10	Transferase(Phosphotransferase) domain 1	156	437	1.2e-29	NA	NA	NA	NA
Ety_000096	Ety_000096-T1	Ety_1756_1	366073	368080	+	595	PF07690	Major Facilitator Superfamily	78	499	1.7e-15	IPR011701	Major facilitator superfamily	GO:0022857|GO:0055085	NA	PTHR23501:SF3	-	41	586	4.5e-206	NA	NA	NA	NA	SSF103473	MFS general substrate transporter	286	583	1.83e-19	IPR036259	MFS transporter superfamily	NA	NA	cd17322	MFS_ARN_like	71	581	7.86e-133	NA	NA	NA	NA	G3DSA:1.20.1250.20	MFS general substrate transporter like domains	73	309	1.7e-16	NA	NA	NA	NA
Ety_000097	Ety_000097-T1	Ety_1756_1	369282	369705	+	105	NA	NA	NA	NA	NA	NA	NA	NA	NA	PTHR40260	-	5	101	5.6e-24	NA	NA	NA	NA	SSF54909	Dimeric alpha+beta barrel	4	95	5.09e-09	IPR011008	Dimeric alpha-beta barrel	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G3DSA:3.30.70.100	-	5	96	2.2e-22	NA	NA	NA	NA
Ety_000098	Ety_000098-T1	Ety_1756_1	370914	371991	-	303	PF01083	Cutinase	34	229	5.7e-42	IPR000675	Cutinase/acetylxylan esterase	GO:0016787	NA	PTHR33630	-	27	284	8.9e-70	IPR000675	Cutinase/acetylxylan esterase	GO:0016787	NA	SSF53474	alpha/beta-Hydrolases	34	229	7.21e-37	IPR029058	Alpha/Beta hydrolase fold	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G3DSA:3.40.50.1820	-	29	230	2.5e-59	IPR029058	Alpha/Beta hydrolase fold	NA	NA
Ety_000099	Ety_000099-T1	Ety_1756_1	374159	376136	+	573	PF07690	Major Facilitator Superfamily	95	501	1.5e-38	IPR011701	Major facilitator superfamily	GO:0022857|GO:0055085	NA	PTHR42718	-	45	563	5.8e-204	NA	NA	NA	NA	SSF103473	MFS general substrate transporter	75	546	1.96e-45	IPR036259	MFS transporter superfamily	NA	NA	cd17476	MFS_Amf1_MDR_like	91	543	5.65e-82	NA	NA	NA	NA	G3DSA:1.20.1720.10	-	89	303	7.1e-26	NA	NA	NA	NA
Ety_000100	Ety_000100-T1	Ety_1756_1	377111	379579	-	690	PF02776	Thiamine pyrophosphate enzyme, N-terminal TPP binding domain	90	251	2.4e-53	IPR012001	Thiamine pyrophosphate enzyme, N-terminal TPP-binding domain	GO:0030976	NA	PTHR18968	THIAMINE PYROPHOSPHATE ENZYMES	88	668	3.5e-253	NA	NA	NA	NA	SSF52518	Thiamin diphosphate-binding fold (THDP-binding)	470	677	1.18e-65	IPR029061	Thiamin diphosphate-binding fold	NA	NA	cd02015	TPP_AHAS	473	660	1.59e-103	IPR039368	Acetolactate synthase large subunit, TPP binding domain	GO:0030976	KEGG: 00290+2.2.1.6|KEGG: 00650+2.2.1.6|KEGG: 00660+2.2.1.6|KEGG: 00770+2.2.1.6|MetaCyc: PWY-5101|MetaCyc: PWY-5103|MetaCyc: PWY-5104|MetaCyc: PWY-5938|MetaCyc: PWY-5939|MetaCyc: PWY-6389|MetaCyc: PWY-7111	G3DSA:3.40.50.970	-	463	689	1.2e-78	NA	NA	NA	NA
Ety_000102	Ety_000102-T1	Ety_1756_1	387627	389287	-	526	PF08544	GHMP kinases C terminal	421	492	1.9e-09	IPR013750	GHMP kinase, C-terminal domain	NA	NA	PTHR10457	MEVALONATE KINASE/GALACTOKINASE	10	518	4e-152	NA	NA	NA	NA	SSF55060	GHMP Kinase, C-terminal domain	248	499	3.7e-36	IPR036554	GHMP kinase, C-terminal domain superfamily	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G3DSA:3.30.230.10	-	33	516	8.7e-181	IPR014721	Ribosomal protein S5 domain 2-type fold, subgroup	NA	NA
Ety_000104	Ety_000104-T1	Ety_1756_1	392779	395211	+	810	PF17667	Fungal protein kinase	258	695	9.5e-131	IPR040976	Fungal-type protein kinase	NA	KEGG: 04150+2.7.11.1|KEGG: 04151+2.7.11.1|KEGG: 04714+2.7.11.1|KEGG: 04926+2.7.11.1|KEGG: 05163+2.7.11.1|KEGG: 05165+2.7.11.1|KEGG: 05170+2.7.11.1	PTHR38248	-	55	795	4.9e-139	NA	NA	NA	NA	SSF56112	Protein kinase-like (PK-like)	614	698	2.56e-16	IPR011009	Protein kinase-like domain superfamily	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G3DSA:1.10.510.10	Transferase(Phosphotransferase) domain 1	586	763	8.2e-15	NA	NA	NA	NA
Ety_000107	Ety_000107-T1	Ety_1756_1	397809	399653	+	588	NA	NA	NA	NA	NA	NA	NA	NA	NA	PTHR46283:SF2	AT07234P-RELATED	22	587	9.5e-71	NA	NA	NA	NA	SSF57850	RING/U-box	27	83	8.83e-05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G3DSA:3.30.40.10	Zinc/RING finger domain	15	90	5.9e-06	IPR013083	Zinc finger, RING/FYVE/PHD-type	NA	NA
Ety_000109	Ety_000109-T1	Ety_1756_1	401122	401923	+	241	NA	NA	NA	NA	NA	NA	NA	NA	NA	PTHR45831	-	1	215	3.3e-49	NA	NA	NA	NA	SSF48452	TPR-like	2	92	2e-26	IPR011990	Tetratricopeptide-like helical domain superfamily	GO:0005515	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G3DSA:1.25.40.10	-	1	142	3.4e-50	IPR011990	Tetratricopeptide-like helical domain superfamily	GO:0005515	NA
Ety_000110	Ety_000110-T1	Ety_1756_1	403026	406088	-	905	PF00664	ABC transporter transmembrane region	272	541	5.2e-17	IPR011527	ABC transporter type 1, transmembrane domain	GO:0005524|GO:0016021|GO:0042626|GO:0055085	NA	PTHR24221	-	204	835	3.8e-180	IPR039421	Type I protein exporter	NA	NA	SSF90123	ABC transporter transmembrane region	253	569	2.62e-34	IPR036640	ABC transporter type 1, transmembrane domain superfamily	GO:0005524|GO:0016021	NA	cd18583	ABC_6TM_HMT1	272	561	7.23e-118	NA	NA	NA	NA	G3DSA:1.20.1560.10	-	256	576	1.2e-61	IPR036640	ABC transporter type 1, transmembrane domain superfamily	GO:0005524|GO:0016021	NA
Ety_000111	Ety_000111-T1	Ety_1756_1	410622	411548	+	308	PF05153	Myo-inositol oxygenase	56	308	1.2e-122	IPR007828	Inositol oxygenase	GO:0005506|GO:0005737|GO:0019310|GO:0050113|GO:0055114	KEGG: 00053+1.13.99.1|KEGG: 00562+1.13.99.1|MetaCyc: PWY-4841|Reactome: R-HSA-1855183	PTHR12588	MYOINOSITOL OXYGENASE	33	308	1.2e-116	IPR007828	Inositol oxygenase	GO:0005506|GO:0005737|GO:0019310|GO:0050113|GO:0055114	KEGG: 00053+1.13.99.1|KEGG: 00562+1.13.99.1|MetaCyc: PWY-4841|Reactome: R-HSA-1855183	SSF109604	HD-domain/PDEase-like	48	305	1.05e-113	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ety_000112	Ety_000112-T1	Ety_1756_1	412949	414617	-	535	PF04280	Tim44-like domain	378	529	8.6e-35	IPR007379	Tim44-like domain	NA	NA	PTHR10721	MITOCHONDRIAL IMPORT INNER MEMBRANE TRANSLOCASE SUBUNIT TIM44	137	531	1.4e-125	IPR039544	Tim44-like	NA	Reactome: R-HSA-1268020	SSF54427	NTF2-like	342	528	8.76e-54	IPR032710	NTF2-like domain superfamily	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G3DSA:3.10.450.240	-	343	534	1.1e-62	NA	NA	NA	NA
Ety_000113	Ety_000113-T1	Ety_1756_1	414931	415659	+	242	PF00411	Ribosomal protein S11	126	241	3.2e-07	IPR001971	Ribosomal protein S11	GO:0003735|GO:0005840|GO:0006412	NA	PTHR11759	40S RIBOSOMAL PROTEIN S14/30S RIBOSOMAL PROTEIN S11	77	242	2.5e-32	IPR001971	Ribosomal protein S11	GO:0003735|GO:0005840|GO:0006412	NA	SSF53137	Translational machinery components	119	242	3.99e-28	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G3DSA:3.30.420.80	-	103	242	1e-33	IPR036967	Ribosomal protein S11 superfamily	GO:0003735|GO:0005840|GO:0006412	NA
Ety_000114	Ety_000114-T1	Ety_1756_1	415951	416769	-	246	PF05903	PPPDE putative peptidase domain	25	161	7.3e-33	IPR008580	PPPDE peptidase domain	NA	NA	PTHR12378	UNCHARACTERIZED	8	217	2.3e-51	IPR008580	PPPDE peptidase domain	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G3DSA:3.90.1720.30	-	20	176	1.4e-21	IPR042266	PPPDE putative peptidase domain superfamily	NA	NA
Ety_000115	Ety_000115-T1	Ety_1756_1	418040	419622	+	370	PF01926	50S ribosome-binding GTPase	26	111	2.6e-05	IPR006073	GTP binding domain	GO:0005525	NA	PTHR23305:SF11	OBG-LIKE ATPASE 1	25	368	9.7e-153	NA	NA	NA	NA	SSF52540	P-loop containing nucleoside triphosphate hydrolases	26	305	2.53e-56	IPR027417	P-loop containing nucleoside triphosphate hydrolase	NA	NA	cd01900	YchF	26	281	7.75e-122	IPR041706	YchF, N-terminal	NA	Reactome: R-HSA-114608	G3DSA:3.10.20.30	-	43	364	7.8e-124	IPR012675	Beta-grasp domain superfamily	NA	NA
Ety_000116	Ety_000116-T1	Ety_1756_1	420013	421318	+	197	PF00173	Cytochrome b5-like Heme/Steroid binding domain	65	124	7.6e-12	IPR001199	Cytochrome b5-like heme/steroid binding domain	NA	NA	PTHR10281	MEMBRANE-ASSOCIATED PROGESTERONE RECEPTOR COMPONENT-RELATED	25	173	2.8e-41	NA	NA	NA	NA	SSF55856	Cytochrome b5-like heme/steroid binding domain	55	165	1.7e-25	IPR036400	Cytochrome b5-like heme/steroid binding domain superfamily	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G3DSA:3.10.120.10	Flavocytochrome B2	55	167	1.5e-36	IPR036400	Cytochrome b5-like heme/steroid binding domain superfamily	NA	NA
Ety_000117	Ety_000117-T1	Ety_1756_1	421344	424142	-	910	PF04389	Peptidase family M28	523	708	1.7e-13	IPR007484	Peptidase M28	NA	NA	PTHR10404	N-ACETYLATED-ALPHA-LINKED ACIDIC DIPEPTIDASE	167	903	5e-187	IPR039373	Glutamate carboxypeptidase 2-like	NA	NA	SSF53187	Zn-dependent exopeptidases	227	740	6.28e-52	NA	NA	NA	NA	cd08022	M28_PSMA_like	520	744	6.71e-96	NA	NA	NA	NA	G3DSA:3.40.630.10	Zn peptidases	237	743	1.7e-163	NA	NA	NA	NA
Ety_000118	Ety_000118-T1	Ety_1756_1	425107	428004	-	888	PF03635	Vacuolar protein sorting-associated protein 35	13	850	0	IPR005378	Vacuolar protein sorting-associated protein 35	GO:0015031|GO:0030906|GO:0042147	Reactome: R-HSA-3238698	PTHR11099	VACUOLAR SORTING PROTEIN 35	7	880	0	IPR005378	Vacuolar protein sorting-associated protein 35	GO:0015031|GO:0030906|GO:0042147	Reactome: R-HSA-3238698	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G3DSA:1.25.40.660	-	576	878	4.4e-120	IPR042491	Vacuolar protein sorting-associated protein 35, C-terminal	NA	Reactome: R-HSA-3238698
Ety_000119	Ety_000119-T1	Ety_1756_1	429193	433198	+	1284	PF02204	Vacuolar sorting protein 9 (VPS9) domain	387	498	1e-17	IPR003123	VPS9 domain	NA	Reactome: R-HSA-8876198	PTHR24170	-	4	1270	6.6e-221	NA	NA	NA	NA	SSF109993	VPS9 domain	185	517	6.28e-41	IPR037191	VPS9 domain superfamily	NA	Reactome: R-HSA-8876198	cd06093	PX_domain	941	1026	1.19e-05	NA	NA	NA	NA	G3DSA:1.25.40.20	-	642	901	1.4e-20	IPR036770	Ankyrin repeat-containing domain superfamily	NA	NA
Ety_000121	Ety_000121-T1	Ety_1756_1	438923	441332	+	610	PF00324	Amino acid permease	112	562	1.9e-119	IPR004841	Amino acid permease/ SLC12A domain	GO:0016020|GO:0055085	NA	PTHR43341	-	88	607	1.1e-240	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G3DSA:1.20.1740.10	-	104	569	7.4e-42	NA	NA	NA	NA
